"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","ELEVATION (MIN.)","ELEVATION (MAX.)","SAMPLING TECHNIQUE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ALTERATION","ALTERATION TYPE","TYPE OF MATERIAL","MINERAL / COMPONENT","SPOT (MINERAL)","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","INCLUSION TYPE","MINERAL (INCLUSION)","RIM / CORE (INCLUSION)","HOSTMINERAL (INCLUSION)","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","V2O3(WT%)","V2O5(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","S(WT%)","LOI(WT%)","SI(WT%)","AL(WT%)","TI(WT%)","FE(WT%)","MG(WT%)","MN(WT%)","K(WT%)","CR(WT%)","LI(PPM)","BE(PPM)","P(PPM)","S(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM): altern. values or methods","","","","CR(PPM): altern. values or methods","","","","CO(PPM): altern. values or methods","","","","NI(PPM): altern. values or methods","","","","CU(PPM)","ZN(PPM)","GA(PPM)","AS(PPM)","SE(PPM)","RB(PPM): altern. values or methods","","","","SR(PPM): altern. values or methods","","","","Y(PPM): altern. values or methods","","","","ZR(PPM): altern. values or methods","","","","NB(PPM): altern. values or methods","","","","MO(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","CS(PPM)","BA(PPM): altern. values or methods","","","","LA(PPM): altern. values or methods","","","","CE(PPM): altern. values or methods","","","","PR(PPM)","ND(PPM): altern. values or methods","","","","SM(PPM): altern. values or methods","","","","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","TL(PPM)","PB(PPM)","PB206(PPM)","BI(PPM)","TH(PPM)","U(PPM)",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6","","","774","1171",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.56","","","191.7","255.4",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69","","","60.5","422",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.33","","","435.2","1072",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4","","","340","634",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3","","","472","643",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.87","","","242.8","527.4",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","","","71.9","259",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6","","","544","1160",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.47","","","83.2","226.7",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.14","","","182.5","248",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.06","","","113.2","534",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.496","","","52.83","127.4",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81","","","67.5","212.5",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.55","","","177","648",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.71","","","40.7","129.6",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.69","","","120.7","183.7",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.44","","","109.6","170.7",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09","","","58.7","117",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.78","","","259.8","1295",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.79","","","150","314.1",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.92","","","196.3","423",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.85","","","68","127.2",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.336","","","64.9","238.5",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 163.1M","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","GRANITE","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-75.05","-133.72","-75.05","-133.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.87","","","93.3","318.3",
